<<<<<<< HEAD
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
9/14/2020 16:00:00,73.21,9/14/2020 16:00:00,57.3,9/14/2020 16:00:00,37.53,9/14/2020 16:00:00,19.64,9/14/2020 16:00:00,15.2,9/14/2020 16:00:00,10.3,9/14/2020 16:00:00,119.28,9/14/2020 16:00:00,19.91,9/14/2020 16:00:00,19.99
9/15/2020 16:00:00,74.79,9/15/2020 16:00:00,57.44,9/15/2020 16:00:00,38.38,9/15/2020 16:00:00,19.84,9/15/2020 16:00:00,15.23,9/15/2020 16:00:00,10.25,9/15/2020 16:00:00,119.27,9/15/2020 16:00:00,21.04,9/15/2020 16:00:00,21.19
9/16/2020 16:00:00,76.44,9/16/2020 16:00:00,58.26,9/16/2020 16:00:00,39.68,9/16/2020 16:00:00,19.85,9/16/2020 16:00:00,14.98,9/16/2020 16:00:00,10.7,9/16/2020 16:00:00,118.59,9/16/2020 16:00:00,21.46,9/16/2020 16:00:00,21.59
9/17/2020 16:00:00,74.59,9/17/2020 16:00:00,58.55,9/17/2020 16:00:00,39.51,9/17/2020 16:00:00,20.08,9/17/2020 16:00:00,15.16,9/17/2020 16:00:00,10.44,9/17/2020 16:00:00,116.36,9/17/2020 16:00:00,20.51,9/17/2020 16:00:00,20.62
9/18/2020 16:00:00,72.13,9/18/2020 16:00:00,58.43,9/18/2020 16:00:00,40.03,9/18/2020 16:00:00,19.75,9/18/2020 16:00:00,15.48,9/18/2020 16:00:00,10.06,9/18/2020 16:00:00,114.66,9/18/2020 16:00:00,20.03,9/18/2020 16:00:00,20.27
9/21/2020 16:00:00,68.69,9/21/2020 16:00:00,57.33,9/21/2020 16:00:00,38.77,9/21/2020 16:00:00,18.97,9/21/2020 16:00:00,14.47,9/21/2020 16:00:00,9.36,9/21/2020 16:00:00,113.37,9/21/2020 16:00:00,20.26,9/21/2020 16:00:00,20.34
9/22/2020 16:00:00,69.28,9/22/2020 16:00:00,56.13,9/22/2020 16:00:00,39.71,9/22/2020 16:00:00,19.16,9/22/2020 16:00:00,14.67,9/22/2020 16:00:00,9.53,9/22/2020 16:00:00,116.87,9/22/2020 16:00:00,19.87,9/22/2020 16:00:00,20.01
9/23/2020 16:00:00,69.07,9/23/2020 16:00:00,56.47,9/23/2020 16:00:00,38.45,9/23/2020 16:00:00,17.59,9/23/2020 16:00:00,14.16,9/23/2020 16:00:00,10,9/23/2020 16:00:00,127.11,9/23/2020 16:00:00,19.85,9/23/2020 16:00:00,20.06
9/24/2020 16:00:00,69.37,9/24/2020 16:00:00,54.79,9/24/2020 16:00:00,36.92,9/24/2020 16:00:00,18.21,9/24/2020 16:00:00,13.97,9/24/2020 16:00:00,9.67,9/24/2020 16:00:00,124.75,9/24/2020 16:00:00,19.81,9/24/2020 16:00:00,19.99
9/25/2020 16:00:00,70.54,9/25/2020 16:00:00,55.89,9/25/2020 16:00:00,37.65,9/25/2020 16:00:00,18.29,9/25/2020 16:00:00,13.99,9/25/2020 16:00:00,9.82,9/25/2020 16:00:00,124.23,9/25/2020 16:00:00,20.18,9/25/2020 16:00:00,20.29
9/28/2020 16:00:00,71.19,9/28/2020 16:00:00,57.81,9/28/2020 16:00:00,38.62,9/28/2020 16:00:00,18.49,9/28/2020 16:00:00,14.28,9/28/2020 16:00:00,10.04,9/28/2020 16:00:00,124.32,9/28/2020 16:00:00,20.65,9/28/2020 16:00:00,20.77
9/29/2020 16:00:00,69.66,9/29/2020 16:00:00,57.13,9/29/2020 16:00:00,37.99,9/29/2020 16:00:00,18.89,9/29/2020 16:00:00,13.77,9/29/2020 16:00:00,9.77,9/29/2020 16:00:00,126.35,9/29/2020 16:00:00,20.33,9/29/2020 16:00:00,20.38
9/30/2020 16:00:00,70.25,9/30/2020 16:00:00,57.88,9/30/2020 16:00:00,39.22,9/30/2020 16:00:00,18.78,9/30/2020 16:00:00,13.98,9/30/2020 16:00:00,9.84,9/30/2020 16:00:00,125.54,9/30/2020 16:00:00,20.88,9/30/2020 16:00:00,21.01
10/1/2020 16:00:00,71.58,10/1/2020 16:00:00,60.25,10/1/2020 16:00:00,41.57,10/1/2020 16:00:00,18.97,10/1/2020 16:00:00,14.15,10/1/2020 16:00:00,10.35,10/1/2020 16:00:00,126.64,10/1/2020 16:00:00,21.03,10/1/2020 16:00:00,21.2
10/2/2020 16:00:00,72.53,10/2/2020 16:00:00,60.17,10/2/2020 16:00:00,44.61,10/2/2020 16:00:00,18.78,10/2/2020 16:00:00,14.17,10/2/2020 16:00:00,10.54,10/2/2020 16:00:00,126.64,10/2/2020 16:00:00,20.65,10/2/2020 16:00:00,20.71
10/5/2020 16:00:00,74.91,10/5/2020 16:00:00,62.13,10/5/2020 16:00:00,48.58,10/5/2020 16:00:00,19.14,10/5/2020 16:00:00,14.32,10/5/2020 16:00:00,10.59,10/5/2020 16:00:00,127.91,10/5/2020 16:00:00,21.05,10/5/2020 16:00:00,21.15
10/6/2020 16:00:00,74.66,10/6/2020 16:00:00,59.91,10/6/2020 16:00:00,45.86,10/6/2020 16:00:00,18.5,10/6/2020 16:00:00,14.22,10/6/2020 16:00:00,10.2,10/6/2020 16:00:00,127.65,10/6/2020 16:00:00,21.5,10/6/2020 16:00:00,21.48
10/7/2020 16:00:00,76.96,10/7/2020 16:00:00,60.7,10/7/2020 16:00:00,48.07,10/7/2020 16:00:00,18.36,10/7/2020 16:00:00,14.16,10/7/2020 16:00:00,10.61,10/7/2020 16:00:00,130.06,10/7/2020 16:00:00,21.67,10/7/2020 16:00:00,21.66
10/8/2020 16:00:00,78.33,10/8/2020 16:00:00,61.43,10/8/2020 16:00:00,51.11,10/8/2020 16:00:00,18.95,10/8/2020 16:00:00,14.34,10/8/2020 16:00:00,10.96,10/8/2020 16:00:00,129.71,10/8/2020 16:00:00,22.45,10/8/2020 16:00:00,22.34
10/9/2020 16:00:00,77.61,10/9/2020 16:00:00,60.76,10/9/2020 16:00:00,55.4,10/9/2020 16:00:00,19.87,10/9/2020 16:00:00,14.16,10/9/2020 16:00:00,10.97,10/9/2020 16:00:00,130.98,10/9/2020 16:00:00,22.58,10/9/2020 16:00:00,22.23
10/12/2020 16:00:00,77.87,10/12/2020 16:00:00,60.73,10/12/2020 16:00:00,54.01,10/12/2020 16:00:00,19.83,10/12/2020 16:00:00,14.15,10/12/2020 16:00:00,11.06,10/12/2020 16:00:00,129.46,10/12/2020 16:00:00,23.06,10/12/2020 16:00:00,22.62
10/13/2020 16:00:00,76.82,10/13/2020 16:00:00,62.04,10/13/2020 16:00:00,53.68,10/13/2020 16:00:00,19.05,10/13/2020 16:00:00,14.23,10/13/2020 16:00:00,11.11,10/13/2020 16:00:00,129.2,10/13/2020 16:00:00,22.18,10/13/2020 16:00:00,21.8
10/14/2020 16:00:00,75.74,10/14/2020 16:00:00,62.33,10/14/2020 16:00:00,52.73,10/14/2020 16:00:00,19.97,10/14/2020 16:00:00,14.12,10/14/2020 16:00:00,10.93,10/14/2020 16:00:00,127.66,10/14/2020 16:00:00,21.5,10/14/2020 16:00:00,21.22
10/15/2020 16:00:00,77.74,10/15/2020 16:00:00,63.05,10/15/2020 16:00:00,53.02,10/15/2020 16:00:00,19.75,10/15/2020 16:00:00,13.89,10/15/2020 16:00:00,11.26,10/15/2020 16:00:00,129,10/15/2020 16:00:00,20.61,10/15/2020 16:00:00,20.27
10/16/2020 16:00:00,75.82,10/16/2020 16:00:00,61.48,10/16/2020 16:00:00,48.82,10/16/2020 16:00:00,19.46,10/16/2020 16:00:00,13.94,10/16/2020 16:00:00,11.3,10/16/2020 16:00:00,128,10/16/2020 16:00:00,20.88,10/16/2020 16:00:00,20.5
10/19/2020 16:00:00,72.54,10/19/2020 16:00:00,61.15,10/19/2020 16:00:00,49.78,10/19/2020 16:00:00,18.92,10/19/2020 16:00:00,13.68,10/19/2020 16:00:00,11.56,10/19/2020 16:00:00,127.43,10/19/2020 16:00:00,20.6,10/19/2020 16:00:00,20.32
10/20/2020 16:00:00,72.37,10/20/2020 16:00:00,60.42,10/20/2020 16:00:00,49.81,10/20/2020 16:00:00,19.01,10/20/2020 16:00:00,13.8,10/20/2020 16:00:00,11.78,10/20/2020 16:00:00,128.49,10/20/2020 16:00:00,20.69,10/20/2020 16:00:00,20.35
10/21/2020 16:00:00,72.75,10/21/2020 16:00:00,60.19,10/21/2020 16:00:00,47.69,10/21/2020 16:00:00,19.31,10/21/2020 16:00:00,13.86,10/21/2020 16:00:00,12.11,10/21/2020 16:00:00,129.43,10/21/2020 16:00:00,20.64,10/21/2020 16:00:00,20.29
10/22/2020 16:00:00,73.96,10/22/2020 16:00:00,59.53,10/22/2020 16:00:00,46.36,10/22/2020 16:00:00,19.13,10/22/2020 16:00:00,13.87,10/22/2020 16:00:00,12.43,10/22/2020 16:00:00,130.02,10/22/2020 16:00:00,21.37,10/22/2020 16:00:00,21.01
10/23/2020 16:00:00,74.83,10/23/2020 16:00:00,59.58,10/23/2020 16:00:00,44.21,10/23/2020 16:00:00,19.34,10/23/2020 16:00:00,13.91,10/23/2020 16:00:00,12.74,10/23/2020 16:00:00,129.99,10/23/2020 16:00:00,22.37,10/23/2020 16:00:00,21.99
10/26/2020 16:00:00,73.75,10/26/2020 16:00:00,58.48,10/26/2020 16:00:00,42.94,10/26/2020 16:00:00,19.08,10/26/2020 16:00:00,13.59,10/26/2020 16:00:00,12.23,10/26/2020 16:00:00,128.37,10/26/2020 16:00:00,21.17,10/26/2020 16:00:00,20.8
10/27/2020 16:00:00,72.38,10/27/2020 16:00:00,57.66,10/27/2020 16:00:00,42.91,10/27/2020 16:00:00,19.74,10/27/2020 16:00:00,13.35,10/27/2020 16:00:00,11.93,10/27/2020 16:00:00,127.99,10/27/2020 16:00:00,21.05,10/27/2020 16:00:00,20.71
10/28/2020 16:00:00,68.39,10/28/2020 16:00:00,56.05,10/28/2020 16:00:00,40.37,10/28/2020 16:00:00,18.57,10/28/2020 16:00:00,12.88,10/28/2020 16:00:00,11.66,10/28/2020 16:00:00,122.08,10/28/2020 16:00:00,20.49,10/28/2020 16:00:00,20.23
10/29/2020 16:00:00,68.86,10/29/2020 16:00:00,56.18,10/29/2020 16:00:00,39.23,10/29/2020 16:00:00,19.12,10/29/2020 16:00:00,12.96,10/29/2020 16:00:00,12.04,10/29/2020 16:00:00,122.86,10/29/2020 16:00:00,20.94,10/29/2020 16:00:00,20.64
>>>>>>> 54385c561a3e99017c8a3106b1061cb9ed7fba37
10/30/2020 16:00:00,67.2,10/30/2020 16:00:00,56.65,10/30/2020 16:00:00,37.81,10/30/2020 16:00:00,19.26,10/30/2020 16:00:00,13.02,10/30/2020 16:00:00,12.23,10/30/2020 16:00:00,120.08,10/30/2020 16:00:00,20.7,10/30/2020 16:00:00,20.47
